gene_id,gene_name,logFC,logCPM,PValue,FDR,entrezid,aveLen,aveGc
ENSMUSG00000033209,Ttc28,-0.8155015128527547,4.362009816049261,1.866090079742095e-9,1.0656778939258351e-7,209683,4085.6666666666665,55.8252427184466
ENSMUSG00000031176,Dynlt3,0.41338540946422053,5.46652848043982,1.9614223526368818e-9,1.1141298518560941e-7,67117,864,40.94328703703701
ENSMUSG00000033066,Gas7,2.1062889062000525,3.756624228211954,2.1745767572170714e-9,1.2286358678276452e-7,14457,1893,52.25952072227825
ENSMUSG00000028073,Pear1,0.5228418971192195,7.028691053332699,2.1917438641859735e-9,1.231783244729281e-7,73182,2594.5882352941176,58.533599347057226
ENSMUSG00000022696,Sidt1,-0.6230760268982826,6.019558052613349,2.3448424989412923e-9,1.3108903696712844e-7,320007,2208.5,50.947098332201364
ENSMUSG00000046722,Cdc42se1,-0.45593820040933336,8.600811060018854,2.603440969818751e-9,1.4453864426964767e-7,57912,1130.8,54.633887513264945
ENSMUSG00000078921,Tgtp2,-0.7389242515166399,6.1398044663437705,2.612636010146145e-9,1.4453864426964767e-7,100039796,1590,43.930817610062924
ENSMUSG00000003206,Ebi3,0.9723960631661507,4.619002170592248,2.6673241564129476e-9,1.4679957092962863e-7,50498,1154,57.3656845753899
ENSMUSG00000024451,Arap3,0.9294042672555091,4.3743910500453795,2.6938795919580447e-9,1.4749685064834202e-7,106952,2410.5555555555557,56.137358838442026
ENSMUSG00000040751,Lat2,1.2876659344737516,3.6793493397396415,3.0084426384615017e-9,1.6387527028583625e-7,56743,943.9,52.64328848394958
ENSMUSG00000004837,Grap,0.3574111562958792,7.844427643170668,3.2022633214980923e-9,1.735430663313915e-7,71520,919,56.36561479869422
ENSMUSG00000043079,Synpo,-0.7130257509455539,5.1989232125618035,3.2217660663952244e-9,1.7371370130583794e-7,104027,2952.3333333333335,57.90335327989161
ENSMUSG00000023571,C1qtnf12,0.7688015415944256,4.718767479189338,3.3146599565158843e-9,1.7781978817228143e-7,67389,720.3333333333334,56.54789449329018
ENSMUSG00000027333,Smox,0.766769037153495,3.4970215356801897,3.4089091416327535e-9,1.8195694925840756e-7,228608,1345.3529411764705,57.99046827860611
ENSMUSG00000058355,Abce1,-0.3506298536822842,7.125053825573953,3.531714784283162e-9,1.8756937219327873e-7,24015,2056.5,40.031607099440784
ENSMUSG00000041594,Tmtc4,-0.49928328828037827,4.36786620847316,4.150523986772013e-9,2.1933764073379266e-7,70551,1711.923076923077,47.2567962255673
ENSMUSG00000022092,Ppp3cc,0.36980357979419204,6.486075073708281,4.2037373214319425e-9,2.2104998924876285e-7,19057,2100,47.17460317460319
ENSMUSG00000032359,Ctsh,1.0558714469693056,3.2827376522309217,4.410578488554041e-9,2.307840625882809e-7,13036,981.6363636363636,50.490831635488064
ENSMUSG00000020865,Abcc3,0.7904636245947614,3.846961930952199,4.7853678772067795e-9,2.491675372141687e-7,76408,2326.8333333333335,54.30843062817846
ENSMUSG00000031666,Rbl2,0.5591045633132394,7.792578302098048,4.8412763416229316e-9,2.508489624425306e-7,19651,2039.9,47.418991127016014
ENSMUSG00000025103,Btbd1,-0.3421336323950049,6.191222061249441,5.098057265175645e-9,2.6287167121696945e-7,83962,1171.25,43.97011739594452
ENSMUSG00000041954,Tnfrsf18,0.3041774309878264,9.281047877330456,5.27500449787545e-9,2.706816317702079e-7,21936,867,55.55555555555556
ENSMUSG00000029121,Crmp1,0.8182573039275199,6.180790318694121,5.537163458381878e-9,2.8211594828557605e-7,12933,1296.1,54.818301057017216
ENSMUSG00000052609,Plekhg3,0.7796325737018109,4.287006130442484,5.550953981518112e-9,2.8211594828557605e-7,263406,3147.8888888888887,55.278670008118326
ENSMUSG00000040565,Btaf1,-0.3612474566740276,6.252353508489021,5.82749365159987e-9,2.9476017889187533e-7,107182,4493.333333333333,41.083086053412465
ENSMUSG00000040276,Pacsin1,-0.8155190579714315,5.656478429663546,6.181384245276311e-9,3.1117849977879133e-7,23969,2059.5454545454545,57.70911498565439
ENSMUSG00000021250,Fos,1.4873923965767324,5.454497699381152,6.34803236809114e-9,3.18060376480491e-7,14281,1092,54.120879120879096
ENSMUSG00000021733,Slc4a7,0.48597712217687167,6.3031633263997,6.581525276287889e-9,3.2821108678276974e-7,218756,3529.08,43.98766817414169
ENSMUSG00000041907,Gpr45,1.3625424442737057,1.3720687538155347,6.934934871621957e-9,3.442190570391048e-7,93690,1919.4,50.40116703136398
ENSMUSG00000048440,Cyp4f16,0.9420359426673462,2.4049683669854574,7.0578644861836254e-9,3.4869133289415106e-7,70101,1323.9,52.99493919480325
ENSMUSG00000043110,Lrrn4,1.3934489120228783,2.5859161908690584,7.186443644303647e-9,3.534000203231173e-7,320974,3715,51.7092866756393
ENSMUSG00000070814,Zswim9,0.5939278788404946,3.0113228989252336,7.245631761240477e-9,3.5466866621150393e-7,321008,3218.5,49.54947957122884
ENSMUSG00000024027,Glp1r,1.5528530965347718,1.0263492311642917,7.622652744200355e-9,3.714120066463127e-7,14652,4093.5,51.17869793575183
ENSMUSG00000041390,Mdfic,0.3810982109037918,7.996793034706327,8.213214407148653e-9,3.9835965037777625e-7,16543,2675.1428571428573,45.220548969347426
ENSMUSG00000019850,Tnfaip3,1.0628604316264432,6.662721980778488,8.258098709861753e-9,3.9871602043705246e-7,21929,2777.5,48.1188118811881
ENSMUSG00000068036,Afdn,0.6376357392422585,3.6446753328178607,8.68829896293665e-9,4.1758874020051176e-7,17356,2742.5,49.32999088422973
ENSMUSG00000078922,Tgtp1,-0.8852322094523405,5.420519669749211,9.126050238606026e-9,4.366527280832126e-7,21822,1320,44.59595959595958
ENSMUSG00000118051,Gm8714,-1.0287170516100805,2.872333575595407,9.346715951727984e-9,4.4520545667827194e-7,"NA",1212,38.036303630363
ENSMUSG00000004266,Ptpn6,-0.3554413086675486,7.4233405809417965,9.450956119555531e-9,4.48160963847852e-7,15170,956.9090909090909,55.17765532965988
ENSMUSG00000074738,Fndc10,-0.8978577870785289,2.2789029670565273,9.585520477730126e-9,4.5177300464081904e-7,230991,2140,62.897196261682204
ENSMUSG00000022964,Tmem50b,-0.5902840287866958,4.700729750770438,9.612191588102532e-9,4.5177300464081904e-7,77975,1284.6666666666667,50.518941359626375
ENSMUSG00000054752,Fsd1l,-0.4873714833107509,5.639123268222479,9.760596997942196e-9,4.567271423442379e-7,319636,3050.714285714286,38.126902364785764
ENSMUSG00000037868,Egr2,-1.0179457005875308,4.529703061298675,1.0665584021327086e-8,4.968852345374399e-7,13654,1564.5714285714287,53.177501826150454
ENSMUSG00000050627,Gpd1l,-0.4241366699608879,6.657374615905381,1.2130055334511837e-8,5.626438766951298e-7,333433,2223.25,51.0401439334308
ENSMUSG00000055320,Tead1,-1.206691333027803,2.6928095109901298,1.242741242210086e-8,5.73930324989371e-7,21676,2492.9333333333334,47.919452318553795
ENSMUSG00000040648,Ppip5k2,-0.3454966865239637,6.201328826733674,1.2485244781135846e-8,5.74105065217424e-7,227399,3789.8571428571427,41.10219005616496
ENSMUSG00000026181,Ppm1f,-0.4155645359503666,5.633743007568889,1.2551519023563846e-08,5.746648063288585e-7,68606,2677,53.735524841240235
ENSMUSG00000049608,Gpr55,0.5345093323917744,5.892997746485266,1.3089445026131906e-8,5.967213951397987e-7,227326,3721,50.3628056973932
ENSMUSG00000078652,Psme3,-0.3203955398164637,7.397641754151841,1.3793729038606538e-8,6.261409822567463e-7,19192,1063.4,48.59883392890728
ENSMUSG00000015533,Itga2,0.60833526923174,5.3736149248665015,1.4202721062628376e-8,6.419629920308026e-7,16398,3794,44.05640484976283
ENSMUSG00000027433,Xrn2,-0.4025768291101286,8.011205036843506,1.4337169231370809e-8,6.452941168458505e-7,24128,1241.75,42.74209784578216
ENSMUSG00000022995,Enah,1.2958480275999527,6.620171867517637,1.4651280962852776e-8,6.56649394039756e-7,13800,2829.9375,47.91846109675568
ENSMUSG00000031902,Nfatc3,-0.40098728901629344,8.028149502946274,1.6544030855720043e-8,7.383642678548668e-7,18021,3231.285714285714,44.17525089526503
ENSMUSG00000028435,Aqp3,-1.0616572022537245,2.564266487932774,1.7760415119104825e-8,7.893352694356964e-7,11828,1083,53.601108033241005
ENSMUSG00000020263,Appl2,1.3020276843974428,3.61939298532959,1.8159423907008452e-8,8.032862810781625e-7,216190,1068.142857142857,49.07048281396281
ENSMUSG00000026834,Acvr1c,-1.0237020130512715,2.387462092804239,1.8225568983226996e-8,8.032862810781625e-7,269275,3321.2,41.81621100806936
ENSMUSG00000022876,Samsn1,0.4233103597529731,7.603778287027218,1.8396758629363454e-8,8.074808684342918e-7,67742,1342.5714285714287,41.530112789955325
ENSMUSG00000022074,Tnfrsf10b,0.6639815079068396,3.8267430356541854,1.8872692664774308e-8,8.24961899116184e-7,21933,2325,49.69175627240145
ENSMUSG00000005615,Pcyt1a,0.4963295876971154,7.868457866802395,1.9107462116144303e-8,8.318010762200197e-7,13026,1997.25,48.57303792714984
ENSMUSG00000032666,1700025G04Rik,-1.2210076092130198,4.0198335053818175,2.0197252933825372e-8,8.756539618901759e-7,69399,3428.5,45.304068834767406
ENSMUSG00000076752,Tcrg-C2,-1.380084110689236,4.343126728118379,2.0753430155079353e-8,8.961094923059061e-7,"NA",914,42.778993435448605
ENSMUSG00000022667,Cd200r1,0.8306249601176464,7.712830047912401,2.0970866478268872e-8,9.018321608589958e-7,57781,1990,42.713567839195996
ENSMUSG00000033949,Trim36,1.548054090909749,1.8347836199596685,2.2216913913575715e-8,9.515647564112952e-7,28105,2763.3333333333335,45.97104945717731
ENSMUSG00000001507,Itga3,0.7901597710975024,3.8530564620293304,2.6326250760254667e-8,1.1230419099414663e-6,16400,2715.1666666666665,57.240193972131856
ENSMUSG00000032323,Cyp11a1,2.090141591205376,4.933603086878137,2.8492315747530266e-8,1.2105815114810659e-6,13070,1736.5,51.42528073711486
ENSMUSG00000075232,Amd1,-0.49540801803773604,6.061037288683106,2.9204051093788482e-8,1.235878210032754e-6,11702,2077.8333333333335,41.84647469319
ENSMUSG00000036620,Mgat4b,0.7471411872585255,5.340414413544231,3.124557142319358e-8,1.3170256335601676e-6,103534,1156.6,59.899706034929956
ENSMUSG00000033767,Tmem131l,-0.3608674464506992,5.88663853384582,3.1695086155365855e-8,1.3306925104438581e-6,229473,2626.2727272727275,50.00519228772196
ENSMUSG00000001687,Ubl3,0.33558480335686386,7.319849203671022,3.220261874148642e-8,1.3466780168191684e-6,24109,2000.857142857143,49.37169784378124
ENSMUSG00000049687,Pheta2,-1.0027925179837387,3.118942372631238,3.251001738255406e-8,1.3542015868136833e-6,338368,1594.75,51.794952186863135
ENSMUSG00000034028,Cd226,0.5648921732652051,6.519758584161639,3.267829960570197e-8,1.3558941344209622e-6,225825,1467.9,39.57354043190953
ENSMUSG00000025163,Cd7,-1.2473793649275071,4.381994070063649,3.38182564241659e-8,1.3977335398345921e-6,12516,787,54.193138500635335
ENSMUSG00000021109,Hif1a,0.4976371030555606,8.703231857166017,3.4680179826098387e-8,1.4278018221427017e-6,15251,2409,40.9796596097966
ENSMUSG00000064215,Ifi27,0.36567907679835177,6.660288928213342,3.837172961242508e-8,1.5736853742979893e-6,52668,728.4444444444445,52.10494203782793
ENSMUSG00000041298,Katnal1,0.7793302232964033,3.145974746381891,3.867138929652143e-8,1.5798749888755795e-6,231912,2382,50.16092919115587
ENSMUSG00000076757,Tcrg-C4,-1.205091523043411,2.700593866838469,3.924434498095108e-8,1.597139587692193e-6,"NA",985,42.6395939086294
ENSMUSG00000028931,Kcnab2,-0.3569401139558153,8.771862161526693,3.964410123141157e-8,1.6072505468704337e-6,16498,1716.1666666666667,57.19465216406073
ENSMUSG00000000078,Klf6,0.5032884959298148,8.239838267136449,3.987666341326498e-8,1.6105320105539949e-6,23849,2046.3333333333333,44.991040886137846
ENSMUSG00000017009,Sdc4,0.7997226991241686,3.7410853543126,4.037676303251277e-8,1.6245529429217826e-6,20971,1627.5,50.4761904761905
ENSMUSG00000066026,Dhrs3,1.149759597548639,3.3589987908103267,4.062182494629983e-8,1.6282453757720634e-6,20148,1276,53.29153605015674
ENSMUSG00000091337,Eid1,0.3780913192675278,5.705812877826933,4.2416485997317635e-8,1.693789151366571e-6,58521,1691,45.5943228858663
ENSMUSG00000045817,Zfp36l2,1.038311172497388,8.54392658301561,4.4931797600684935e-8,1.7875114386309938e-6,12193,3530,54.8158640226629
ENSMUSG00000074607,Tox2,1.0891972300601247,3.461411865965056,4.5446671452060016e-8,1.8012482991185876e-6,269389,1562.6,59.88736720849867
ENSMUSG00000064065,Ipcef1,-0.5028613370871284,7.711733546556631,4.68234018217655e-8,1.848915145541982e-6,320495,1988.5555555555557,43.538023132368544
ENSMUSG00000032648,Pygm,-0.8536981864973551,3.3328931379054114,4.703245540144645e-8,1.8502916343487563e-6,19309,1656.75,54.670288214878525
ENSMUSG00000022607,Ptk2,-0.9360797586771206,2.4450347040645912,4.7733986541587875e-8,1.8709609042241565e-6,14083,2110.5,46.83428097607203
ENSMUSG00000031731,Ap1g1,-0.33204808975148004,6.93900864346967,4.838888529556644e-8,1.8896571309173043e-6,11765,2206.8333333333335,45.630994637867225
ENSMUSG00000019970,Sgk1,0.7294596942240509,5.589386469635239,4.933836933794131e-8,1.9196782384894233e-6,20393,1364.923076923077,47.77953110910729
ENSMUSG00000025491,Ifitm1,-0.7495319625338849,4.3554281576402385,5.036557765874841e-8,1.9454545976949653e-6,68713,726,51.42332415059685
ENSMUSG00000037343,Taf2,-0.39148070526165935,5.744464577559435,5.036716384542605e-8,1.9454545976949653e-6,319944,1834.6666666666667,43.59556686046513
ENSMUSG00000017756,Slc12a7,-0.5247272807842693,6.420955505492727,5.218221679135264e-8,2.008259082455608e-6,20499,2378.2727272727275,54.17224112228126
ENSMUSG00000076435,Acsf2,-0.727581928804869,4.4384643156658905,5.2826019448983554e-8,2.0256966735996507e-6,264895,1253.75,54.95513459621139
ENSMUSG00000027122,Arl14ep,0.7289084952769019,5.564992794462941,5.5947170554130674e-8,2.1376649123236548e-6,212772,1941.75,43.01532123084845
ENSMUSG00000034037,Fgd5,1.5150302953475487,2.2880248546318174,5.673597422607876e-8,2.1600341155175937e-6,232237,3595.25,53.81406021834365
ENSMUSG00000020211,Sf3a2,-0.46067724966889045,6.524603556618132,6.085297914168479e-8,2.299423956723699e-6,20222,1023.5,59.574987787005384
ENSMUSG00000033880,Lgals3bp,-0.5266290615805423,6.7030009740630625,6.087553401070238e-8,2.299423956723699e-6,19039,959.2,56.255212677231
ENSMUSG00000020642,Rnf144a,-0.5658754758371715,5.102610935447819,6.104665371832829e-8,2.299423956723699e-6,108089,1985.142857142857,48.54634427173286
ENSMUSG00000029482,Aacs,-0.3707222955450094,5.515108427942701,6.143870537544586e-8,2.3060138816183246e-6,78894,854.6666666666666,57.21528861154444
ENSMUSG00000042364,Snx18,0.4546368443382981,6.6398043171273455,6.504394555463145e-8,2.4327351749341383e-6,170625,2755,49.00181488203269
ENSMUSG00000036533,Cdc42ep3,0.5249297349752926,4.8667001030250745,6.684809625740427e-8,2.4914402752496423e-6,260409,1414.5,48.21491693177802
ENSMUSG00000026826,Nr4a2,0.8734026087764956,3.0501730106663483,6.851429467381762e-8,2.5446113217667508e-06,18227,2299,48.57909235899668
ENSMUSG00000046711,Hmga1,-0.46599026154102124,6.3413888344256835,7.571864988433448e-8,2.802381529865508e-6,15361,1122,61.79616231519344
ENSMUSG00000038702,Dsel,0.7724427647291487,3.270947204543795,7.92988483985983e-8,2.9246957211455247e-6,319901,2562.5,43.648780487804856
ENSMUSG00000079227,Ccr5,0.9625817101180698,6.223152989708073,7.983126355736938e-8,2.934144226665666e-6,12774,1806,39.830195644149136
ENSMUSG00000064373,Selenop,0.5987683331288756,7.127290095115458,8.317176446463817e-8,3.0463809729082296e-6,20363,993.7142857142857,44.53709028177111
ENSMUSG00000049313,Sorl1,0.48734113648355937,7.192196157756934,8.699627130205683e-8,3.175513380654459e-6,20660,3090.5,50.79275198187997
ENSMUSG00000053886,Sh2d4a,1.756422587168594,1.6302733748798672,9.59085175637738e-8,3.4888365532959087e-6,72281,2159,48.81889763779525
ENSMUSG00000034761,Map4k5,0.6782234937602236,3.5230210105888693,9.766314507796106e-8,3.5405390000617833e-6,399510,3072.1,44.487484131375915
ENSMUSG00000042284,Itga1,1.0571809667893415,3.207297129018717,1.0239132370356141e-7,3.6993219060518002e-6,109700,4167.333333333333,43.28107502799552
ENSMUSG00000015619,Gata3,0.7147591594751335,7.748416993454707,1.0425635140741305e-7,3.753935473388276e-6,14462,914.6666666666666,52.9701166180758
ENSMUSG00000040270,Bach2,-0.6689250836198408,5.207383350811837,1.097221231124023e-7,3.93739321520249e-6,12014,3242.8571428571427,49.242290748898675
ENSMUSG00000020532,Acaca,-0.6867929778504329,5.364286667657825,1.1083881686351868e-7,3.964073780216483e-6,107476,3407.1111111111113,46.98343334202974
ENSMUSG00000020089,Ppa1,-0.5531688930626437,5.9764718883221235,1.1501021091681381e-7,4.0994579206657596e-6,67895,879.75,46.85990338164253
ENSMUSG00000052632,Asap2,-0.7748457969431889,2.7578768910499822,1.1643936934730969e-7,4.1365183317964e-6,211914,4256.2,51.05963065645411
ENSMUSG00000018648,Dusp14,0.8389883317496308,2.6643955336052487,1.172849032789775e-7,4.1526674754309965e-6,56405,1252.8,52.79374201787996
ENSMUSG00000015981,Stk32c,1.1560560360859466,4.835519727261129,1.192450229342518e-7,4.208041972118348e-6,57740,2044.5,57.37344093910493
ENSMUSG00000020029,Nudt4,0.38642317722903274,7.07613281712915,1.2675798921472011e-7,4.458355501452838e-6,71207,3210,46.2616822429907
ENSMUSG00000037331,Larp1,-0.4428454555881901,8.596633534008296,1.285799065831704e-7,4.507510784575697e-6,73158,4659.333333333333,53.777364429818256
ENSMUSG00000046352,Gjb2,-1.926946545660865,3.3262330823733,1.3314964299874398e-7,4.652353644515324e-6,14619,2406,48.2128013300083
ENSMUSG00000026740,Dnajc1,0.34147545660670076,6.54104385927591,1.3549451401027768e-7,4.718763042023506e-6,13418,1966.3636363636363,46.920943134535364
ENSMUSG00000031799,Tpm4,0.3511698350034526,9.041107123227931,1.5242259892784197e-7,5.290957012456005e-6,326618,2017,48.59940505701537
ENSMUSG00000026107,Nabp1,0.713117870344759,8.586284460121208,1.5748430780201612e-7,5.4488544543094955e-6,109019,2331,42.1021021021021
ENSMUSG00000014907,Naf1,-0.4735467452166741,5.377798092017885,1.641860054466684e-7,5.662284902125039e-6,234344,1792.5,47.00139470013947
ENSMUSG00000031137,Fgf13,-0.9820667862752235,3.27947048035988,1.6751048597966513e-7,5.758240718692566e-6,14168,1099.111111111111,47.28063081277801
ENSMUSG00000035891,Cerk,0.36518092832601867,6.1334514412540875,1.7934951513317575e-7,6.145324354014816e-6,223753,3525.3333333333335,53.66868381240545
ENSMUSG00000032737,Inppl1,0.5070676526858503,5.6436860993689955,1.8270283270795685e-7,6.240094820012597e-6,16332,2267.3333333333335,57.522297363520536
ENSMUSG00000036306,Lzts1,1.001935402668165,1.960637403377044,1.8651615032614918e-7,6.349918425526784e-6,211134,1818.8,51.84737189355617
ENSMUSG00000027660,Skil,0.3861745667246445,6.8026599335098386,1.8812660370473267e-7,6.384283656714602e-6,20482,4100.333333333333,41.62263230631657
ENSMUSG00000041707,Tmem273,1.0805374698494035,4.626069647432086,1.9057655791962823e-7,6.4468286567588895e-6,69069,662,50.21148036253775
ENSMUSG00000022610,Mapk12,0.6518462336388662,3.577192595376195,1.9516855517587251e-7,6.5735132776812665e-6,29857,1308.4285714285713,54.569276121847345
ENSMUSG00000040322,Slc25a24,0.45969815806947517,6.427135722122868,1.9555923514849183e-7,6.5735132776812665e-6,229731,2049,44.1434846266471
ENSMUSG00000050965,Prkca,-0.3262983371102028,7.453398573106698,2.0051723870653216e-7,6.718908862904683e-6,18750,2973.25,46.06911628689147
ENSMUSG00000027422,Rrbp1,0.3593024473392667,7.307259639914938,2.4228635305475887e-7,8.092973717445436e-6,81910,1822.375,53.947458673434404
